Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
2183,Doctor Sheryl Reese,Home Office,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2183,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,USA,South,Kentucky,Owensboro,42301,500000,60000
3187,Doctor Sidney Gilliam,Small Business,Single,Female,1994-12-07,2011-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3187,HSB_Auto_98765,2000,Monthly,2011-12-31,2034-12-27,2015-01-31,2015-03-02,USA,South,Florida,Riverview,33569,200000,72000
1672,Doctor Sidney Scarborough,Small Business,Single,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1672,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,US,South,Virginia,Charlottesville,22901,500000,60000
983,Doctor Sue Drake,Corporate,Single,Female,1989-02-05,2008-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_983,HSB_Jewel_02468,60000,Half Yearly,2008-12-30,2028-12-27,2009-06-30,2009-07-20,USA,South,Arkansas,Searcy,72143,400000,60000
1788,Doctor Valerie Siegel,Consumer,Single,Female,1998-02-05,2017-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1788,HSB_Jewel_02468,60000,Half Yearly,2017-12-30,2037-12-27,2018-06-30,2018-07-20,United States,South,Georgia,Woodstock,30188,400000,60000
2420,Doctor Wesley Cho,Consumer,Single,Female,1998-02-05,2015-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2420,HSB_Lifeclaim_13579,5000,Quarterly,2015-01-01,2037-12-27,2018-04-01,2018-04-11,US,South,Virginia,Richmond,23223,500000,60000
2882,Dr. Andrew Gonzalez,Consumer,Married,Male,1996-02-05,2015-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2882,HSB_Jewel_02468,60000,Half Yearly,2015-12-29,2035-12-27,2016-06-29,2016-07-19,U.S,South,North Carolina,Charlotte,28206,400000,60000
3194,Dr. Angela Rose,Consumer,Married,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3194,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S.A,South,Florida,Spring Hill,34609,500000,60000
3379,Dr. Annette McIntyre,Home Office,Married,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3379,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States Of America,South,Georgia,Kennesaw,30144,500000,60000
2655,Dr. Benjamin Lam,Corporate,Single,Male,1995-02-05,2012-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2655,HSB_Lifeclaim_13579,5000,Quarterly,2012-01-01,2034-12-27,2015-04-01,2015-04-11,U.S,South,Georgia,Atlanta,30318,500000,60000
508,Dr. Cameron Owens,Corporate,Single,Male,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_508,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,2010-03-02,U.S,South,Kentucky,Covington,41011,200000,72000
1556,Dr. Carol Wood,Consumer,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1556,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S,South,Virginia,Alexandria,22304,500000,60000
3303,Dr. Carole Creech,Home Office,Divorced,Male,1990-02-06,2007-01-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3303,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-02,2029-12-28,2010-04-02,2010-04-12,U.S.A,South,Florida,Lake Worth,33461,500000,60000
2345,Dr. Colleen Marsh,Corporate,Single,Female,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2345,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,2010-03-02,U.S,South,Kentucky,Paducah,42003,200000,72000
1650,Dr. Dan Lamm,Corporate,Single,Male,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1650,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S.A,South,North Carolina,Asheboro,27203,400000,60000
2526,Dr. Derek Sweeney,Corporate,Single,Male,1990-02-10,2007-01-06,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2526,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-06,2030-01-01,2010-04-06,2010-04-16,U.S,South,Louisiana,Lafayette,70506,500000,60000
2193,Dr. Donald Melton,Home Office,Single,Male,1990-02-05,2009-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2193,HSB_Jewel_02468,60000,Half Yearly,2009-12-30,2029-12-27,2010-06-30,2010-07-20,U.S.A,South,North Carolina,New Bern,28560,400000,60000
1927,Dr. Earl Alston,Home Office,Single,Male,1990-12-08,2008-01-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1927,HSB_Auto_98765,2000,Monthly,2008-01-01,2030-12-28,2011-02-01,2011-03-03,United States Of America,South,South Carolina,Greenville,29611,200000,72000
3331,Dr. Elisabeth Shaw,Corporate,Married,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3331,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S,South,Florida,Ormond Beach,32174,500000,60000
2724,Dr. Erika Clapp,Home Office,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2724,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S.A,South,Tennessee,Chattanooga,37421,500000,60000
3154,Dr. Faye Manning,Corporate,Married,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3154,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S,South,Florida,Saint Petersburg,33710,500000,60000
2260,Dr. Geoffrey H Wong,Corporate,Single,Male,1992-02-05,2011-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2260,HSB_Jewel_02468,60000,Half Yearly,2011-12-29,2031-12-27,2012-06-29,2012-07-19,United States Of America,South,Georgia,Rome,30161,400000,60000
1384,Dr. George McLamb,Consumer,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1384,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S,South,Virginia,Alexandria,22304,500000,60000
1745,Dr. Herbert Holden,Consumer,Single,Male,1992-02-05,2011-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1745,HSB_Jewel_02468,60000,Half Yearly,2011-12-29,2031-12-27,2012-06-29,2012-07-19,U.S,South,Georgia,Atlanta,30305,400000,60000
1802,Dr. Jack Morse,Corporate,Single,Male,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1802,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,United States Of America,South,Florida,Dunedin,34698,500000,60000
2254,Dr. Jeff Meadows,Corporate,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2254,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S,South,Kentucky,Paducah,42003,500000,60000
2115,Dr. Jeffrey Lloyd,Corporate,Single,Male,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2115,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,2012-03-01,U.S,South,Virginia,Oakton,22124,200000,72000
1721,Dr. Jennifer Zimmerman,Corporate,Single,Male,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1721,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S.A,South,Arkansas,Jonesboro,72401,500000,60000
2858,Dr. Jerry Webster,Corporate,Married,Male,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2858,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,U.S.A,South,Florida,Fruit Cove,32259,500000,60000
2456,Dr. Joan Beach,Home Office,Single,Female,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2456,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,2012-03-01,United States Of America,South,Alabama,Mobile,36608,200000,72000
1038,Dr. Jon Hale,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1038,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,U.S,South,Florida,Belle Glade,33430,500000,60000
750,Dr. Jordan Wilkinson,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_750,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,U.S.A,South,Kentucky,Florence,41042,500000,60000
2543,Dr. Josephine Dalton,Small Business,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2543,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,United States Of America,South,Virginia,Richmond,23223,400000,60000
806,Dr. Judy Singer,Small Business,Single,Female,1989-02-05,2008-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_806,HSB_Jewel_02468,60000,Half Yearly,2008-12-30,2028-12-27,2009-06-30,2009-07-20,U.S,South,Florida,Miami,33132,400000,60000
2417,Dr. Ken H Frazier,Consumer,Single,Female,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2417,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,U.S.A,South,Virginia,Oakton,22124,400000,60000
2441,Dr. Kenneth Capps,Consumer,Single,Female,1993-12-07,2010-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2441,HSB_Auto_98765,2000,Monthly,2010-12-31,2033-12-27,2014-01-31,2014-03-02,U.S,South,Florida,Melbourne,32935,200000,72000
2049,Dr. Kenneth Pollock,Corporate,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2049,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,U.S,South,Virginia,Harrisonburg,22801,500000,60000
2771,Dr. Kevin Wolfe,Corporate,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2771,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S,South,Georgia,East Point,30344,500000,60000
1526,Dr. Larry Hall,Home Office,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1526,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,United States Of America,South,Alabama,Birmingham,35211,500000,60000
2286,Dr. Larry Langston,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2286,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,U.S.A,South,South Carolina,Spartanburg,29301,500000,60000
1551,Dr. Laurence Flowers,Consumer,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1551,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S.A,South,Mississippi,Biloxi,39530,500000,60000
3170,Dr. Lawrence Haas,Corporate,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3170,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States Of America,South,Florida,Port Saint Lucie,34952,500000,60000
2143,Dr. Lester Sawyer,Home Office,Single,Female,1988-02-05,2004-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2143,HSB_Lifeclaim_13579,5000,Quarterly,2004-12-31,2027-12-27,2008-03-31,2008-04-10,United States Of America,South,Virginia,Fairfax,20151,500000,60000
1984,Dr. Lynne Wilcox,Consumer,Single,Female,1988-02-05,2007-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1984,HSB_Jewel_02468,60000,Half Yearly,2007-12-29,2027-12-27,2008-06-29,2008-07-19,U.S.A,South,South Carolina,Hilton Head Island,29915,400000,60000
1916,Dr. Marcia Feldman,Home Office,Single,Female,1987-02-05,2006-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1916,HSB_Jewel_02468,60000,Half Yearly,2006-12-30,2026-12-27,2007-06-30,2007-07-20,U.S,South,Arkansas,Little Rock,72209,400000,60000
2813,Dr. Marjorie Burnette,Corporate,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2813,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States Of America,South,Tennessee,Cleveland,37311,500000,60000
2579,Dr. Marshall Sutherland,Home Office,Single,Female,1994-12-07,2011-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2579,HSB_Auto_98765,2000,Monthly,2011-12-31,2034-12-27,2015-01-31,2015-03-02,U.S.A,South,Alabama,Phenix City,36869,200000,72000
1693,Dr. Melinda Thornton,Consumer,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1693,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S,South,Virginia,Reston,20190,500000,60000
1849,Dr. Michelle Steele,Consumer,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1849,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S.A,South,Alabama,Enterprise,36330,400000,60000
2369,Dr. Mike G Hartman,Consumer,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2369,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States Of America,South,Florida,Pembroke Pines,33024,500000,60000
665,Dr. Miriam Mueller,Corporate,Single,Female,1996-12-07,2013-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_665,HSB_Auto_98765,2000,Monthly,2013-12-31,2036-12-27,2017-01-31,2017-03-02,United States Of America,South,Tennessee,Murfreesboro,37130,200000,72000
2097,Dr. Patsy Shea,Home Office,Single,Female,1987-02-05,2006-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2097,HSB_Jewel_02468,60000,Half Yearly,2006-12-30,2026-12-27,2007-06-30,2007-07-20,U.S.A,South,South Carolina,Hilton Head Island,29915,400000,60000
907,Dr. Rachel Casey,Home Office,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_907,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,United States Of America,South,Kentucky,Henderson,42420,500000,60000
1712,Dr. Regina Langley,Corporate,Single,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1712,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States Of America,South,Georgia,Martinez,30907,500000,60000
2484,Dr. Rhonda Bryant,Corporate,Single,Female,1997-02-05,2014-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2484,HSB_Lifeclaim_13579,5000,Quarterly,2014-01-01,2036-12-27,2017-04-01,2017-04-11,U.S.A,South,Florida,Winter Haven,33881,500000,60000
3279,Dr. Ricky Allred,Home Office,Single,Female,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3279,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,United States Of America,South,South Carolina,Columbia,29203,400000,60000
3053,Dr. Robin Tyler,Corporate,Single,Female,1989-02-05,2008-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3053,HSB_Jewel_02468,60000,Half Yearly,2008-12-30,2028-12-27,2009-06-30,2009-07-20,United States Of America,South,Kentucky,Murray,42071,400000,60000
3225,Dr. Robyn Crawford,Small Business,Single,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3225,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S,South,Tennessee,Germantown,38138,500000,60000
2696,Dr. Sally Dunn,Home Office,Single,Female,1987-12-07,2004-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2696,HSB_Auto_98765,2000,Monthly,2004-12-31,2027-12-27,2008-01-31,2008-03-01,United States Of America,South,Alabama,Tuscaloosa,35401,200000,72000
1194,Dr. Sidney Brewer,Small Business,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1194,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,United States Of America,South,Florida,Immokalee,34142,500000,60000
1014,Dr. Theresa Winters,Home Office,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1014,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S.A,South,Arkansas,Bryant,72022,500000,60000
1347,Dr. Vivian Goldstein,Home Office,Single,Female,1987-02-05,2004-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1347,HSB_Lifeclaim_13579,5000,Quarterly,2004-01-01,2026-12-27,2007-04-01,2007-04-11,U.S.A,South,Florida,Brandon,33511,500000,60000
3113,Dr. Wayne English,Corporate,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3113,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S.A,South,Louisiana,New Iberia,70560,500000,60000
228,Miss. Colleen Andrews,Small Business,Single,Female,1989-12-08,2007-01-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_228,HSB_Auto_98765,2000,Monthly,2007-01-01,2029-12-28,2010-02-01,2010-03-03,U.S,South,North Carolina,Mint Hill,28227,200000,72000
152,Miss. Kent Kerr,Small Business,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_152,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,United States,South,Tennessee,Knoxville,37918,400000,60000
64,Miss. Lynn Morrow,Small Business,Single,Female,1996-02-05,2015-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_64,HSB_Jewel_02468,60000,Half Yearly,2015-12-29,2035-12-27,2016-06-29,2016-07-19,US,South,Virginia,Salem,24153,400000,60000
247,Miss. Marshall Brandt Briggs,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_247,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,USA,South,Tennessee,Maryville,37804,500000,60000
395,Miss. Monica McCormick,Corporate,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_395,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S.A,South,North Carolina,Albemarle,28001,500000,60000
271,Miss. Sam Rouse,Small Business,Single,Female,1994-02-05,2013-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_271,HSB_Jewel_02468,60000,Half Yearly,2013-12-30,2033-12-27,2014-06-30,2014-07-20,United States,South,Georgia,Forest Park,30297,400000,60000
375,Miss. Sandra Sharma,Small Business,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_375,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,USA,South,Tennessee,Morristown,37814,500000,60000
497,Miss. Steve McKee,Small Business,Single,Female,1994-02-05,2013-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_497,HSB_Jewel_02468,60000,Half Yearly,2013-12-30,2033-12-27,2014-06-30,2014-07-20,United States Of America,South,Tennessee,Murfreesboro,37130,400000,60000
166,Miss. Vicki Hauser,Consumer,Single,Female,1986-02-05,2005-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_166,HSB_Jewel_02468,60000,Half Yearly,2005-12-30,2025-12-27,2006-06-30,2006-07-20,United States Of America,South,Tennessee,Lebanon,37087,400000,60000
123,Mistress Shawn Stern,Home Office,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_123,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,USA,South,Virginia,Tysons Corner,22102,500000,60000
349,Mistress. Kim Weiss,Home Office,Single,Female,1991-12-07,2008-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_349,HSB_Auto_98765,2000,Monthly,2008-12-31,2031-12-27,2012-01-31,2012-03-01,U.S,South,Florida,Miami,33132,200000,72000
1627,Mr. Aaron Day,Corporate,Single,Male,1997-02-14,2008-01-01,,19181.0,TermLife,Coverage for a certain period of time,19181_1354,HSB_Termclaim_23579,5000,Quarterly,2008-01-01,2036-12-27,2011-04-01,2011-04-11,United States Of America,South,North Carolina,Wilmington,28403,500000,60000
